file,line,value,context,classification
code/mountain_flood/problem2/search.py,215,0,"start=model.new_int_var(0,horizon,f's{j}')",solver/physics/index; inspect context
code/mountain_flood/problem2/search.py,216,0,"end=model.new_int_var(0,horizon+duration,f'e{j}')",solver/physics/index; inspect context
code/mountain_flood/problem2/search.py,218,0,"bend=model.new_int_var(0,horizon+duration+recharge,f'be{j}')",solver/physics/index; inspect context
code/mountain_flood/problem2/search.py,240,1.0,"solver.parameters.max_time_in_seconds=max(1.0,seconds/3)",solver/physics/index; inspect context
code/mountain_flood/problem2/search.py,295,2,"check=validate(m,dict(routes=refined),2)",solver/physics/index; inspect context
code/mountain_flood/problem2/search.py,10,2,"sys.path.insert(0, str(_BootstrapPath(__file__).resolve().parents[2]))",path/bootstrap
code/mountain_flood/problem2/search.py,34,0.0,units={g:[0.]*len(m.units[g]) for g in m.types},solver/physics/index; inspect context
code/mountain_flood/problem2/search.py,35,0.0,batteries={g:[0.]*m.types[g]['batteries'] for g in m.types},solver/physics/index; inspect context
code/mountain_flood/problem2/search.py,102,0,if kind==0 and n>1:  # 调整架次执行顺序,solver/physics/index; inspect context
code/mountain_flood/problem2/search.py,102,1,if kind==0 and n>1:  # 调整架次执行顺序,solver/physics/index; inspect context
code/mountain_flood/problem2/search.py,103,2,"i,j=rng.sample(range(n),2);q[i],q[j]=q[j],q[i]",solver/physics/index; inspect context
code/mountain_flood/problem2/search.py,224,100000000.0,if box['deadline']<1e8:model.add(start<=math.floor(box['deadline']-t)),solver/physics/index; inspect context
code/mountain_flood/problem2/search.py,225,0,"delay=model.new_int_var(0,horizon*1000,f'late{j}_{b}')",solver/physics/index; inspect context
code/mountain_flood/problem2/search.py,240,3,"solver.parameters.max_time_in_seconds=max(1.0,seconds/3)",solver/physics/index; inspect context
code/mountain_flood/problem2/search.py,254,0.0,units=[0.]*len(m.units[g]);batteries=[0.]*m.types[g]['batteries'],solver/physics/index; inspect context
code/mountain_flood/problem2/search.py,254,0.0,units=[0.]*len(m.units[g]);batteries=[0.]*m.types[g]['batteries'],solver/physics/index; inspect context
code/mountain_flood/problem2/search.py,259,0,ui=available_units[0];bi=available_batteries[0],solver/physics/index; inspect context
code/mountain_flood/problem2/search.py,259,0,ui=available_units[0];bi=available_batteries[0],solver/physics/index; inspect context
code/mountain_flood/problem2/search.py,274,100,"for trial_seed in range(seed*100,seed*100+optimization_parameters()['route_search']['initial_seed_attempts']):",solver/physics/index; inspect context
code/mountain_flood/problem2/search.py,56,100,return min(r['soc']-m.types[r['g']]['rho']/100 for r in routes),solver/physics/index; inspect context
code/mountain_flood/problem2/search.py,90,1.0,"return (new-old)/max(1.0, abs(old))",solver/physics/index; inspect context
code/mountain_flood/problem2/search.py,104,1,elif kind==1 and n>1:  # 将整箱货物移至另一架次,solver/physics/index; inspect context
code/mountain_flood/problem2/search.py,104,1,elif kind==1 and n>1:  # 将整箱货物移至另一架次,solver/physics/index; inspect context
code/mountain_flood/problem2/search.py,105,2,"i,j=rng.sample(range(n),2);g,a,o=q[i];h,b,p=q[j]",solver/physics/index; inspect context
code/mountain_flood/problem2/search.py,110,2,elif kind==2:  # 将一个货箱拆为单独直送架次,solver/physics/index; inspect context
code/mountain_flood/problem2/search.py,168,1,z=rank(routes);evaluated+=1,solver/physics/index; inspect context
code/mountain_flood/problem2/search.py,225,1000,"delay=model.new_int_var(0,horizon*1000,f'late{j}_{b}')",solver/physics/index; inspect context
code/mountain_flood/problem2/search.py,226,0,"model.add_max_equality(delay,[0,1000*start+round(t*1000)-round(box['due']*1000)])",solver/physics/index; inspect context
code/mountain_flood/problem2/search.py,231,1,"model.add_cumulative([intervals[j] for j in js],[1]*len(js),len(m.units[g]))",solver/physics/index; inspect context
code/mountain_flood/problem2/search.py,232,1,"model.add_cumulative([battery_intervals[j] for j in js],[1]*len(js),m.types[g]['batteries'])",solver/physics/index; inspect context
code/mountain_flood/problem2/search.py,274,100,"for trial_seed in range(seed*100,seed*100+optimization_parameters()['route_search']['initial_seed_attempts']):",solver/physics/index; inspect context
code/mountain_flood/problem2/search.py,298,2,"candidates.append(dict(method='existing_baseline',seed=None,metrics=metrics(m,base),solver={'status':'archived_verified','origin':'prior hill-climbing seed 1 under stricter all-due",solver/physics/index; inspect context
code/mountain_flood/problem2/search.py,299,0,feasible=[x for x in candidates if x['validation']['pass_'] and x['metrics']['hard_violations']==0 and x['metrics']['delivered']==80],solver/physics/index; inspect context
code/mountain_flood/problem2/search.py,299,80,feasible=[x for x in candidates if x['validation']['pass_'] and x['metrics']['hard_violations']==0 and x['metrics']['delivered']==80],solver/physics/index; inspect context
code/mountain_flood/problem2/search.py,112,2,if len(a)<2:continue,solver/physics/index; inspect context
code/mountain_flood/problem2/search.py,118,3,elif kind==3:  # 更换机型或调整服务区访问顺序,solver/physics/index; inspect context
code/mountain_flood/problem2/search.py,149,10000,"fresh=construct(m,seed*10000+iterations,multi=True)",solver/physics/index; inspect context
code/mountain_flood/problem2/search.py,160,1,"candidates.append((rank(routes),q));evaluated+=1",solver/physics/index; inspect context
code/mountain_flood/problem2/search.py,164,0,elif iterations%optimization_parameters()['route_search']['hill_restart_interval']==0:curr_plan=list(best_plan);curr_score=best_score,solver/physics/index; inspect context
code/mountain_flood/problem2/search.py,188,3,"history.append({'iteration':iterations,'elapsed_s':round(time.monotonic()-start,3),'score':best_score})",solver/physics/index; inspect context
code/mountain_flood/problem2/search.py,260,1,r['unit']=m.units[g][ui];r['battery']=f'{g}B{bi+1:02}',solver/physics/index; inspect context
code/mountain_flood/problem2/search.py,45,1,"r.update(id=f'T{index+1:03}',start=start,end=start+r['duration'],unit=m.units[g][ui],battery=f'{g}B{bi+1:02}')",solver/physics/index; inspect context
code/mountain_flood/problem2/search.py,45,1,"r.update(id=f'T{index+1:03}',start=start,end=start+r['duration'],unit=m.units[g][ui],battery=f'{g}B{bi+1:02}')",solver/physics/index; inspect context
code/mountain_flood/problem2/search.py,120,0.5,if rng.random()<.5:,solver/physics/index; inspect context
code/mountain_flood/problem2/search.py,170,1,"temp=max(optimization_parameters()['route_search']['anneal_min_temperature'],1-progress)",solver/physics/index; inspect context
code/mountain_flood/problem2/search.py,173,0,"if delta<=0 or rng.random()<math.exp(-min(700,delta/(scale*temp))):",solver/physics/index; inspect context
code/mountain_flood/problem2/search.py,181,1,sig=signature(q);z=rank(routes);evaluated+=1,solver/physics/index; inspect context
code/mountain_flood/problem2/search.py,228,1000,arrival_terms.append(box['priority']*(1000*start+round(t*1000))),solver/physics/index; inspect context
code/mountain_flood/problem2/search.py,256,1e-06,"available_units=[k for k,t in enumerate(units) if t<=r['start']+1e-6]",solver/physics/index; inspect context
code/mountain_flood/problem2/search.py,257,1e-06,"available_batteries=[k for k,t in enumerate(batteries) if t<=r['start']+1e-6]",solver/physics/index; inspect context
code/mountain_flood/problem2/search.py,117,1,"q.insert(rng.randrange(len(q)+1),direct)",solver/physics/index; inspect context
code/mountain_flood/problem2/search.py,123,2,if len(o)<2:continue,solver/physics/index; inspect context
code/mountain_flood/problem2/search.py,125,4,elif kind==4 and n>1:  # 合并两个架次,solver/physics/index; inspect context
code/mountain_flood/problem2/search.py,125,1,elif kind==4 and n>1:  # 合并两个架次,solver/physics/index; inspect context
code/mountain_flood/problem2/search.py,162,0,"z,q=min(candidates,key=lambda x:x[0])",solver/physics/index; inspect context
code/mountain_flood/problem2/search.py,226,1000,"model.add_max_equality(delay,[0,1000*start+round(t*1000)-round(box['due']*1000)])",solver/physics/index; inspect context
code/mountain_flood/problem2/search.py,226,1000,"model.add_max_equality(delay,[0,1000*start+round(t*1000)-round(box['due']*1000)])",solver/physics/index; inspect context
code/mountain_flood/problem2/search.py,228,1000,arrival_terms.append(box['priority']*(1000*start+round(t*1000))),solver/physics/index; inspect context
code/mountain_flood/problem2/search.py,126,2,"i,j=sorted(rng.sample(range(n),2));g,a,o=q[i];h,b,p=q[j]",solver/physics/index; inspect context
code/mountain_flood/problem2/search.py,226,1000,"model.add_max_equality(delay,[0,1000*start+round(t*1000)-round(box['due']*1000)])",solver/physics/index; inspect context
code/mountain_flood/problem2/search.py,173,700,"if delta<=0 or rng.random()<math.exp(-min(700,delta/(scale*temp))):",solver/physics/index; inspect context
code/mountain_flood/problem2/search.py,182,0,"if tabu.get(sig,0)<=iterations or z<best_score:candidates.append((z,q,sig))",solver/physics/index; inspect context
code/mountain_flood/problem2/search.py,184,0,"z,q,sig=min(candidates,key=lambda x:x[0]);curr_plan,curr_score=q,z",solver/physics/index; inspect context
code/mountain_flood/problem2/search.py,204,1e-07,"if not any(y is not x and all(b<=c+1e-7 for b,c in zip(vector(y),a)) and any(b<c-1e-7 for b,c in zip(vector(y),a)) for y in items):out.append(x)",solver/physics/index; inspect context
code/mountain_flood/problem2/search.py,204,1e-07,"if not any(y is not x and all(b<=c+1e-7 for b,c in zip(vector(y),a)) and any(b<c-1e-7 for b,c in zip(vector(y),a)) for y in items):out.append(x)",solver/physics/index; inspect context
code/mountain_flood/problem2/transport.py,21,0,"def construct(m,seed,multi=True,earliest=0):",solver/physics/index; inspect context
code/mountain_flood/problem2/transport.py,67,15,"def improve_schedule(m,rs,seconds=15,earliest=0,start_after=None):",solver/physics/index; inspect context
code/mountain_flood/problem2/transport.py,67,0,"def improve_schedule(m,rs,seconds=15,earliest=0,start_after=None):",solver/physics/index; inspect context
code/mountain_flood/problem2/transport.py,70,20000,model=cp_model.CpModel();starts=[];ends=[];iv=[];biv=[];horizon=20000,solver/physics/index; inspect context
code/mountain_flood/problem2/transport.py,94,1,solver=cp_model.CpSolver();solver.parameters.max_time_in_seconds=seconds;solver.parameters.num_search_workers=1;solver.parameters.random_seed=optimization_parameters()['method_comp,solver/physics/index; inspect context
code/mountain_flood/problem2/transport.py,117,3,"def relocate_candidates(m,rs,limit=3):",solver/physics/index; inspect context
code/mountain_flood/problem2/transport.py,9,0,"sys.path.insert(0, str(_BootstrapPath(__file__).resolve().parents[2]))",path/bootstrap
code/mountain_flood/problem2/transport.py,25,0.0,units={u:0. for us in m.units.values() for u in us},solver/physics/index; inspect context
code/mountain_flood/problem2/transport.py,29,0,"exp=rng.uniform(p['exponent_min'],p['exponent_max']);energy_weight=rng.uniform(0,p['energy_weight_max'])",solver/physics/index; inspect context
code/mountain_flood/problem2/transport.py,85,0,"makespan=model.new_int_var(0,horizon,'Cmax');model.add_max_equality(makespan,ends)",solver/physics/index; inspect context
code/mountain_flood/problem2/transport.py,182,0.1,"for rho in [.1,.2,.3,.4]:",solver/physics/index; inspect context
code/mountain_flood/problem2/transport.py,182,0.2,"for rho in [.1,.2,.3,.4]:",solver/physics/index; inspect context
code/mountain_flood/problem2/transport.py,182,0.3,"for rho in [.1,.2,.3,.4]:",solver/physics/index; inspect context
code/mountain_flood/problem2/transport.py,182,0.4,"for rho in [.1,.2,.3,.4]:",solver/physics/index; inspect context
code/mountain_flood/problem2/transport.py,24,80,remaining=set(range(80));routes=[],solver/physics/index; inspect context
code/mountain_flood/problem2/transport.py,74,0,"s=model.new_int_var(math.ceil(max(earliest,start_after.get(r['id'],0))),horizon,f's{j}');e=model.new_int_var(0,horizon,f'e{j}')",solver/physics/index; inspect context
code/mountain_flood/problem2/transport.py,76,0,"be=model.new_int_var(0,horizon+5000,f'be{j}')",solver/physics/index; inspect context
code/mountain_flood/problem2/transport.py,187,0.2,"z=q1(m,.2,obj);save(f'q1_{obj}.json',z);print('Q1',obj,z['summary'],flush=True)",solver/physics/index; inspect context
code/mountain_flood/problem2/transport.py,191,24,for seed in range(24):,solver/physics/index; inspect context
code/mountain_flood/problem2/transport.py,199,30,"localbest,cert=improve_schedule(m,localbest,30)",solver/physics/index; inspect context
code/mountain_flood/problem2/transport.py,9,2,"sys.path.insert(0, str(_BootstrapPath(__file__).resolve().parents[2]))",path/bootstrap
code/mountain_flood/problem2/transport.py,26,0.0,"bat={g:[0.]*t['batteries'] for g,t in m.types.items()}",solver/physics/index; inspect context
code/mountain_flood/problem2/transport.py,76,5000,"be=model.new_int_var(0,horizon+5000,f'be{j}')",solver/physics/index; inspect context
code/mountain_flood/problem2/transport.py,80,100000000.0,if m.boxes[int(b)]['deadline']<1e8:model.add(s<=math.floor(m.boxes[int(b)]['deadline']-t)),solver/physics/index; inspect context
code/mountain_flood/problem2/transport.py,89,0,"b=int(b);v=model.new_int_var(0,horizon*1000,'late')",solver/physics/index; inspect context
code/mountain_flood/problem2/transport.py,110,0.0,us=[0.]*len(m.units[g]);bs=[0.]*m.types[g]['batteries'],solver/physics/index; inspect context
code/mountain_flood/problem2/transport.py,110,0.0,us=[0.]*len(m.units[g]);bs=[0.]*m.types[g]['batteries'],solver/physics/index; inspect context
code/mountain_flood/problem2/transport.py,197,0,"if seed%6==0:print('Q2 trial',multi,seed,mm,flush=True)",solver/physics/index; inspect context
code/mountain_flood/problem2/transport.py,83,1,"model.add_cumulative([iv[j] for j in js],[1]*len(js),len(m.units[g]))",solver/physics/index; inspect context
code/mountain_flood/problem2/transport.py,84,1,"model.add_cumulative([biv[j] for j in js],[1]*len(js),m.types[g]['batteries'])",solver/physics/index; inspect context
code/mountain_flood/problem2/transport.py,89,1000,"b=int(b);v=model.new_int_var(0,horizon*1000,'late')",solver/physics/index; inspect context
code/mountain_flood/problem2/transport.py,90,0,"model.add_max_equality(v,[0,1000*starts[j]+round(t*1000)-round(m.boxes[b]['due']*1000)])",solver/physics/index; inspect context
code/mountain_flood/problem2/transport.py,148,0,options.sort(key=lambda item:item[0]),solver/physics/index; inspect context
code/mountain_flood/problem2/transport.py,157,1e-07,"if r['start']+t>m.boxes[b]['due']+1e-7:late.append((r['id'],b))",solver/physics/index; inspect context
code/mountain_flood/problem2/transport.py,197,6,"if seed%6==0:print('Q2 trial',multi,seed,mm,flush=True)",solver/physics/index; inspect context
code/mountain_flood/problem2/transport.py,205,10,"candidate,candidate_cert=improve_schedule(m,trial,10)",solver/physics/index; inspect context
code/mountain_flood/problem2/transport.py,212,40,"candidate,candidate_cert=improve_schedule(m,trial,40)",solver/physics/index; inspect context
code/mountain_flood/problem2/transport.py,61,0,"_,u,bi,start,r=max(choices,key=lambda a:a[0]);g=r['g']",solver/physics/index; inspect context
code/mountain_flood/problem2/transport.py,74,0,"s=model.new_int_var(math.ceil(max(earliest,start_after.get(r['id'],0))),horizon,f's{j}');e=model.new_int_var(0,horizon,f'e{j}')",solver/physics/index; inspect context
code/mountain_flood/problem2/transport.py,113,1,"r['unit']=m.units[g][ui];r['battery']=f'{g}B{bi+1:02}';us[ui]=r['end'];bs[bi]=r['end']+charge(r['soc'],m.types[g]['charge'])",solver/physics/index; inspect context
code/mountain_flood/problem2/transport.py,175,0.0,"extra.update(id=f'T{len(rs)+1:03}',start=0.,end=extra['duration'])",solver/physics/index; inspect context
code/mountain_flood/problem2/transport.py,19,0,"return dict(count=len(rs),energy=sum(r['energy'] for r in rs),makespan=max(r['end'] for r in rs),weighted_tardiness=sum(m.boxes[b]['priority']*max(0,t-m.boxes[b]['due']) for b,t in",solver/physics/index; inspect context
code/mountain_flood/problem2/transport.py,19,1e-06,"return dict(count=len(rs),energy=sum(r['energy'] for r in rs),makespan=max(r['end'] for r in rs),weighted_tardiness=sum(m.boxes[b]['priority']*max(0,t-m.boxes[b]['due']) for b,t in",solver/physics/index; inspect context
code/mountain_flood/problem2/transport.py,62,1,"r.update(start=start,end=start+r['duration'],unit=u,battery=f'{g}B{bi+1:02}',id=f'T{len(routes)+1:03}')",solver/physics/index; inspect context
code/mountain_flood/problem2/transport.py,62,1,"r.update(start=start,end=start+r['duration'],unit=u,battery=f'{g}B{bi+1:02}',id=f'T{len(routes)+1:03}')",solver/physics/index; inspect context
code/mountain_flood/problem2/transport.py,130,3,if len(b['order'])<3 else []),solver/physics/index; inspect context
code/mountain_flood/problem2/transport.py,184,100,"z=q1(m,rho);save(f'q1_rho{int(rho*100)}.json',z);print('Q1',rho,z['summary'],flush=True)",solver/physics/index; inspect context
code/mountain_flood/problem2/transport.py,90,1000,"model.add_max_equality(v,[0,1000*starts[j]+round(t*1000)-round(m.boxes[b]['due']*1000)])",solver/physics/index; inspect context
code/mountain_flood/problem2/transport.py,90,1000,"model.add_max_equality(v,[0,1000*starts[j]+round(t*1000)-round(m.boxes[b]['due']*1000)])",solver/physics/index; inspect context
code/mountain_flood/problem2/transport.py,112,1e-06,"ui=next(i for i,t in enumerate(us) if t<=r['start']+1e-6);bi=next(i for i,t in enumerate(bs) if t<=r['start']+1e-6)",solver/physics/index; inspect context
code/mountain_flood/problem2/transport.py,112,1e-06,"ui=next(i for i,t in enumerate(us) if t<=r['start']+1e-6);bi=next(i for i,t in enumerate(bs) if t<=r['start']+1e-6)",solver/physics/index; inspect context
code/mountain_flood/problem2/transport.py,55,0,"_,b,r=max(add,key=lambda a:a[0]);ids.append(b)",solver/physics/index; inspect context
code/mountain_flood/problem2/transport.py,56,1,benefit=sum(m.boxes[b]['priority']*(p['hard_priority_multiplier'] if m.boxes[b]['deadline']<1e8 else 1)*jitter[b] for b in ids),solver/physics/index; inspect context
code/mountain_flood/problem2/transport.py,57,0,"late=sum(m.boxes[b]['priority']*max(0,start+t-m.boxes[b]['due'])/p['tardiness_divisor_s'] for b,t in r['deliver'].items())",solver/physics/index; inspect context
code/mountain_flood/problem2/transport.py,90,1000,"model.add_max_equality(v,[0,1000*starts[j]+round(t*1000)-round(m.boxes[b]['due']*1000)])",solver/physics/index; inspect context
code/mountain_flood/problem2/transport.py,175,1,"extra.update(id=f'T{len(rs)+1:03}',start=0.,end=extra['duration'])",solver/physics/index; inspect context
code/mountain_flood/problem2/transport.py,183,100,if (RESULT/f'q1_rho{int(rho*100)}.json').exists():continue,solver/physics/index; inspect context
code/mountain_flood/problem2/transport.py,34,100000000.0,"seeds=sorted(remaining,key=lambda i:(m.boxes[i]['deadline'] if m.boxes[i]['deadline']<1e8 else m.boxes[i]['due']+p['soft_due_offset_s'])*jitter[i])[:p['seed_shortlist']]",solver/physics/index; inspect context
code/mountain_flood/problem2/transport.py,51,1,benefit=m.boxes[b]['priority']*(p['hard_priority_multiplier'] if m.boxes[b]['deadline']<1e8 else 1)*jitter[b],solver/physics/index; inspect context
code/mountain_flood/problem2/transport.py,56,100000000.0,benefit=sum(m.boxes[b]['priority']*(p['hard_priority_multiplier'] if m.boxes[b]['deadline']<1e8 else 1)*jitter[b] for b in ids),solver/physics/index; inspect context
code/mountain_flood/problem2/transport.py,129,1,[b['order'][:k]+[node]+b['order'][k:] for k in range(len(b['order'])+1)],solver/physics/index; inspect context
code/mountain_flood/problem2/transport.py,46,1,orders=[order] if node in order else [order[:j]+[node]+order[j:] for j in range(len(order)+1)],solver/physics/index; inspect context
code/mountain_flood/problem2/transport.py,51,100000000.0,benefit=m.boxes[b]['priority']*(p['hard_priority_multiplier'] if m.boxes[b]['deadline']<1e8 else 1)*jitter[b],solver/physics/index; inspect context
code/mountain_flood/problem3/communication.py,65,150,"def sample_segments(rs,step=150):",solver/physics/index; inspect context
code/mountain_flood/problem3/communication.py,9,0,"sys.path.insert(0, str(_BootstrapPath(__file__).resolve().parents[2]))",path/bootstrap
code/mountain_flood/problem3/communication.py,17,0,"n=m.nodes[0];return [n['lon'],n['lat'],n['z']+m.comm['gateway_height_m']]",solver/physics/index; inspect context
code/mountain_flood/problem3/communication.py,33,1e-15,if abs(det)<1e-15:,solver/physics/index; inspect context
code/mountain_flood/problem3/communication.py,43,0,"c0=max(0,int(math.floor(cols.min()))-1);c1=min(m.dem.shape[1],int(math.ceil(cols.max()))+1)",solver/physics/index; inspect context
code/mountain_flood/problem3/communication.py,44,0,"r0=max(0,int(math.floor(rows_.min()))-1);r1=min(m.dem.shape[0],int(math.ceil(rows_.max()))+1)",solver/physics/index; inspect context
code/mountain_flood/problem3/communication.py,57,0,"t=m.relay;o=m.nodes[0];h=max(m.line_max(o['lon'],o['lat'],lon,lat)+m.parameters['terrain_clearance_m'],z)",solver/physics/index; inspect context
code/mountain_flood/problem3/communication.py,58,2,"d=m.geo.inv(o['lon'],o['lat'],lon,lat)[2]",solver/physics/index; inspect context
code/mountain_flood/problem3/communication.py,76,200,"pts,meta=sample_segments(rs,200);gw=gateway(m)",solver/physics/index; inspect context
code/mountain_flood/problem3/communication.py,95,2,"for a,b in combinations(range(len(candidates)),2):",solver/physics/index; inspect context
code/mountain_flood/problem3/communication.py,27,32.45,"fspl=32.45+20*math.log10(m.comm['frequency_mhz'])+20*math.log10(max(max(ds)/1000,1e-6))",solver/physics/index; inspect context
code/mountain_flood/problem3/communication.py,27,20,"fspl=32.45+20*math.log10(m.comm['frequency_mhz'])+20*math.log10(max(max(ds)/1000,1e-6))",solver/physics/index; inspect context
code/mountain_flood/problem3/communication.py,35,1e-12,if np.linalg.norm(ab)<1e-12:,solver/physics/index; inspect context
code/mountain_flood/problem3/communication.py,43,1,"c0=max(0,int(math.floor(cols.min()))-1);c1=min(m.dem.shape[1],int(math.ceil(cols.max()))+1)",solver/physics/index; inspect context
code/mountain_flood/problem3/communication.py,43,1,"c0=max(0,int(math.floor(cols.min()))-1);c1=min(m.dem.shape[1],int(math.ceil(cols.max()))+1)",solver/physics/index; inspect context
code/mountain_flood/problem3/communication.py,43,1,"c0=max(0,int(math.floor(cols.min()))-1);c1=min(m.dem.shape[1],int(math.ceil(cols.max()))+1)",solver/physics/index; inspect context
code/mountain_flood/problem3/communication.py,44,1,"r0=max(0,int(math.floor(rows_.min()))-1);r1=min(m.dem.shape[0],int(math.ceil(rows_.max()))+1)",solver/physics/index; inspect context
code/mountain_flood/problem3/communication.py,44,0,"r0=max(0,int(math.floor(rows_.min()))-1);r1=min(m.dem.shape[0],int(math.ceil(rows_.max()))+1)",solver/physics/index; inspect context
code/mountain_flood/problem3/communication.py,44,1,"r0=max(0,int(math.floor(rows_.min()))-1);r1=min(m.dem.shape[0],int(math.ceil(rows_.max()))+1)",solver/physics/index; inspect context
code/mountain_flood/problem3/communication.py,52,2,z-=abs(slopes[0]*m.tf.a)/2+abs(slopes[1]*m.tf.e)/2,solver/physics/index; inspect context
code/mountain_flood/problem3/communication.py,52,2,z-=abs(slopes[0]*m.tf.a)/2+abs(slopes[1]*m.tf.e)/2,solver/physics/index; inspect context
code/mountain_flood/problem3/communication.py,61,3600,e=2*t['cruise_power']*d/t['vc']/3600+t['mass']*m.parameters['gravity_m_s2']*((h-o['z'])+(h-z))/(t['eta']*3.6e6),solver/physics/index; inspect context
code/mountain_flood/problem3/communication.py,99,0,"print('relay grid',len(candidates),'required points',len(pts),'best',best[0],flush=True)",solver/physics/index; inspect context
code/mountain_flood/problem3/communication.py,9,2,"sys.path.insert(0, str(_BootstrapPath(__file__).resolve().parents[2]))",path/bootstrap
code/mountain_flood/problem3/communication.py,27,20,"fspl=32.45+20*math.log10(m.comm['frequency_mhz'])+20*math.log10(max(max(ds)/1000,1e-6))",solver/physics/index; inspect context
code/mountain_flood/problem3/communication.py,29,1.0,"if fspl>threshold:return -1.,'distance'",solver/physics/index; inspect context
code/mountain_flood/problem3/communication.py,31,2,ab=b[:2]-a[:2];af=f[:2]-a[:2],solver/physics/index; inspect context
code/mountain_flood/problem3/communication.py,31,2,ab=b[:2]-a[:2];af=f[:2]-a[:2],solver/physics/index; inspect context
code/mountain_flood/problem3/communication.py,31,2,ab=b[:2]-a[:2];af=f[:2]-a[:2],solver/physics/index; inspect context
code/mountain_flood/problem3/communication.py,31,2,ab=b[:2]-a[:2];af=f[:2]-a[:2],solver/physics/index; inspect context
code/mountain_flood/problem3/communication.py,32,0,det=ab[0]*af[1]-ab[1]*af[0],solver/physics/index; inspect context
code/mountain_flood/problem3/communication.py,32,1,det=ab[0]*af[1]-ab[1]*af[0],solver/physics/index; inspect context
code/mountain_flood/problem3/communication.py,32,1,det=ab[0]*af[1]-ab[1]*af[0],solver/physics/index; inspect context
code/mountain_flood/problem3/communication.py,32,0,det=ab[0]*af[1]-ab[1]*af[0],solver/physics/index; inspect context
code/mountain_flood/problem3/communication.py,38,1.0,"return -1.,'degenerate'",solver/physics/index; inspect context
code/mountain_flood/problem3/communication.py,50,0.5,lon=m.tf.c+(c0+cc+.5)*m.tf.a;lat=m.tf.f+(r0+rr+.5)*m.tf.e,solver/physics/index; inspect context
code/mountain_flood/problem3/communication.py,50,0.5,lon=m.tf.c+(c0+cc+.5)*m.tf.a;lat=m.tf.f+(r0+rr+.5)*m.tf.e,solver/physics/index; inspect context
code/mountain_flood/problem3/communication.py,51,2,z=a[2]+slopes[0]*(lon-a[0])+slopes[1]*(lat-a[1]),solver/physics/index; inspect context
code/mountain_flood/problem3/communication.py,51,1,z=a[2]+slopes[0]*(lon-a[0])+slopes[1]*(lat-a[1]),solver/physics/index; inspect context
code/mountain_flood/problem3/communication.py,53,1e-08,"clear=np.all(m.dem[r0+rr,c0+cc]<=z+1e-8)",solver/physics/index; inspect context
code/mountain_flood/problem3/communication.py,54,1.0,"return (threshold-fspl,'swept_LOS') if clear else (-1.,'unproven')",solver/physics/index; inspect context
code/mountain_flood/problem3/communication.py,61,3600000.0,e=2*t['cruise_power']*d/t['vc']/3600+t['mass']*m.parameters['gravity_m_s2']*((h-o['z'])+(h-z))/(t['eta']*3.6e6),solver/physics/index; inspect context
code/mountain_flood/problem3/communication.py,70,1,"n=max(1,math.ceil((s['end']-s['start'])*15/step)) if s['phase']!='交接' else 1",solver/physics/index; inspect context
code/mountain_flood/problem3/communication.py,71,0,"for f in np.linspace(0,1,n+1):",solver/physics/index; inspect context
code/mountain_flood/problem3/communication.py,71,1,"for f in np.linspace(0,1,n+1):",solver/physics/index; inspect context
code/mountain_flood/problem3/communication.py,101,1,"return [candidates[best[1]],candidates[best[2]]]",solver/physics/index; inspect context
code/mountain_flood/problem3/communication.py,101,2,"return [candidates[best[1]],candidates[best[2]]]",solver/physics/index; inspect context
code/mountain_flood/problem3/communication.py,107,0,"def split(f0,f1,depth=0):",solver/physics/index; inspect context
code/mountain_flood/problem3/communication.py,126,0,if dur>0:,solver/physics/index; inspect context
code/mountain_flood/problem3/communication.py,26,2,"ds=[math.hypot(m.geo.inv(p[0],p[1],fixed[0],fixed[1])[2]*factor,p[2]-fixed[2]) for p in [a,b]]",solver/physics/index; inspect context
code/mountain_flood/problem3/communication.py,26,2,"ds=[math.hypot(m.geo.inv(p[0],p[1],fixed[0],fixed[1])[2]*factor,p[2]-fixed[2]) for p in [a,b]]",solver/physics/index; inspect context
code/mountain_flood/problem3/communication.py,26,2,"ds=[math.hypot(m.geo.inv(p[0],p[1],fixed[0],fixed[1])[2]*factor,p[2]-fixed[2]) for p in [a,b]]",solver/physics/index; inspect context
code/mountain_flood/problem3/communication.py,27,1e-06,"fspl=32.45+20*math.log10(m.comm['frequency_mhz'])+20*math.log10(max(max(ds)/1000,1e-6))",solver/physics/index; inspect context
code/mountain_flood/problem3/communication.py,41,2,"xy=np.array([a[:2],b[:2],f[:2]])",solver/physics/index; inspect context
code/mountain_flood/problem3/communication.py,41,2,"xy=np.array([a[:2],b[:2],f[:2]])",solver/physics/index; inspect context
code/mountain_flood/problem3/communication.py,41,2,"xy=np.array([a[:2],b[:2],f[:2]])",solver/physics/index; inspect context
code/mountain_flood/problem3/communication.py,42,0,"cols=(xy[:,0]-m.tf.c)/m.tf.a;rows_=(xy[:,1]-m.tf.f)/m.tf.e",solver/physics/index; inspect context
code/mountain_flood/problem3/communication.py,42,1,"cols=(xy[:,0]-m.tf.c)/m.tf.a;rows_=(xy[:,1]-m.tf.f)/m.tf.e",solver/physics/index; inspect context
code/mountain_flood/problem3/communication.py,51,0,z=a[2]+slopes[0]*(lon-a[0])+slopes[1]*(lat-a[1]),solver/physics/index; inspect context
